ImageNumber,ObjectNumber,FileName_Spindle,PathName_Spindle,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_MajorAxisLength,AreaShape_MinorAxisLength,AreaShape_Orientation,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,11,AurA_June7_A_3_frontface_z100c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,163,2010.2208588957055,1836.7914110429447,38.154762343637636,6.17247645711456,8.612877875634497,2010.2208588957055,1836.7914110429447,0,11
2,1,AurA_June7_A_3_frontface_z105c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,407,1872.0638820638821,1133.4029484029484,106.21921604720572,6.076031853425073,-40.27314404219938,1872.0638820638821,1133.4029484029484,0,1
2,2,AurA_June7_A_3_frontface_z105c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,380,1981.2052631578947,1151.2894736842106,87.11162530012076,6.581664757381781,-70.77599572450544,1981.2052631578947,1151.2894736842106,0,2
2,3,AurA_June7_A_3_frontface_z105c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,365,1876.5397260273974,1356.6219178082192,89.73218644939685,5.81475427603429,27.717539935452496,1876.5397260273974,1356.6219178082192,0,3
2,4,AurA_June7_A_3_frontface_z105c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,436,1099.2775229357799,1376.573394495413,105.01970065213611,6.92309932957671,69.20392536877108,1099.2775229357799,1376.573394495413,0,4
2,5,AurA_June7_A_3_frontface_z105c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,215,1311.879069767442,1714.6511627906978,52.54682316122974,6.23561941479269,-38.77368884721578,1311.879069767442,1714.6511627906978,0,5
2,6,AurA_June7_A_3_frontface_z105c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,186,1989.5430107526881,1744.494623655914,37.29838849510261,6.70292373876514,67.737618990684,1989.5430107526881,1744.494623655914,0,6
2,7,AurA_June7_A_3_frontface_z105c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,254,1516.9803149606298,1778.4015748031495,58.415337037886644,5.705967452539525,-88.3556524253699,1516.9803149606298,1778.4015748031495,0,7
3,1,AurA_June7_A_3_frontface_z110c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,309,1685.663430420712,1081.915857605178,81.12789927412359,7.256847771187493,41.869173511224574,1685.663430420712,1081.915857605178,0,1
3,2,AurA_June7_A_3_frontface_z110c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,193,2088.020725388601,1075.4145077720207,43.62026574349512,6.3676969771649565,-10.6332584785224,2088.020725388601,1075.4145077720207,0,2
3,3,AurA_June7_A_3_frontface_z110c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,217,2086.6820276497697,1239.9447004608294,51.66371646732206,5.912981884372313,66.24954037313103,2086.6820276497697,1239.9447004608294,0,3
3,4,AurA_June7_A_3_frontface_z110c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,240,1688.775,1274.0291666666667,56.49666105706136,6.06935018150605,77.68106373583926,1688.775,1274.0291666666667,0,4
3,5,AurA_June7_A_3_frontface_z110c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,384,1118.0286458333333,1353.8541666666667,101.83375506950466,5.476427180143428,-34.43919919116606,1118.0286458333333,1353.8541666666667,0,5
3,6,AurA_June7_A_3_frontface_z110c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,125,1440.544,1366.088,31.763515119795308,5.340807732406666,-42.667156315110105,1440.544,1366.088,0,6
3,7,AurA_June7_A_3_frontface_z110c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,330,1762.112121212121,1411.8333333333333,73.81156663143797,7.0000705498563836,-76.3280952141903,1762.112121212121,1411.8333333333333,0,7
3,8,AurA_June7_A_3_frontface_z110c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,251,1549.0876494023905,1532.633466135458,58.92697020769963,5.938686481701469,-55.87122673735217,1549.0876494023905,1532.633466135458,0,8
3,9,AurA_June7_A_3_frontface_z110c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,330,1612.730303030303,1619.0424242424242,80.21672186433874,6.359920546202708,-33.72474536777967,1612.730303030303,1619.0424242424242,0,9
3,10,AurA_June7_A_3_frontface_z110c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,308,1955.0,1653.5,71.1833192192169,5.601484033416803,0.0,1955.0,1653.5,0,10
3,11,AurA_June7_A_3_frontface_z110c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,182,1874.7252747252746,1897.521978021978,41.132785445886924,6.135786833935527,-28.031737099960665,1874.7252747252746,1897.521978021978,0,11
3,12,AurA_June7_A_3_frontface_z110c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,346,1898.242774566474,2125.9971098265896,78.9527150922454,6.300716187520769,74.0402748202223,1898.242774566474,2125.9971098265896,0,12
4,1,AurA_June7_A_3_frontface_z115c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,160,1579.58125,715.975,40.19702015688907,5.575297795333842,53.15993041937557,1579.58125,715.975,0,1
4,2,AurA_June7_A_3_frontface_z115c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,134,1174.2985074626865,875.4328358208955,35.482392589548645,5.295209706728303,-42.45446926206401,1174.2985074626865,875.4328358208955,0,2
4,3,AurA_June7_A_3_frontface_z115c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,322,2089.1024844720496,1019.0,74.39682689166882,5.612762741294354,90.0,2089.1024844720496,1019.0,0,3
4,4,AurA_June7_A_3_frontface_z115c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,301,1569.1694352159468,1094.9401993355482,68.92336383781866,6.245546818479171,13.743308383248461,1569.1694352159468,1094.9401993355482,0,4
4,5,AurA_June7_A_3_frontface_z115c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,339,1886.1592920353983,1110.197640117994,79.93892857856376,6.137498024692189,-20.06657858587803,1886.1592920353983,1110.197640117994,0,5
4,6,AurA_June7_A_3_frontface_z115c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,297,1661.5858585858587,1406.030303030303,68.60520383468908,5.66233645617001,89.75586651784845,1661.5858585858587,1406.030303030303,0,6
4,7,AurA_June7_A_3_frontface_z115c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,328,1974.094512195122,1444.2987804878048,76.02348665196355,6.299802235998015,-6.299035124910502,1974.094512195122,1444.2987804878048,0,7
4,8,AurA_June7_A_3_frontface_z115c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,332,2049.7560240963853,1492.129518072289,76.09776946632404,6.50525434113965,-86.64994056152369,2049.7560240963853,1492.129518072289,0,8
4,9,AurA_June7_A_3_frontface_z115c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,179,1066.558659217877,1510.9385474860335,41.060733874895604,5.754870433375246,81.08771927022939,1066.558659217877,1510.9385474860335,0,9
4,10,AurA_June7_A_3_frontface_z115c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,235,2149.008510638298,1686.595744680851,54.323001433268026,5.5959581407422085,-0.06038059738407022,2149.008510638298,1686.595744680851,0,10
4,11,AurA_June7_A_3_frontface_z115c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,422,1350.9004739336492,2106.855450236967,97.47054268733461,5.743781717081284,-89.46165478100303,1350.9004739336492,2106.855450236967,0,11
5,1,AurA_June7_A_3_frontface_z120c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,391,1964.5933503836318,749.0869565217391,91.73446789565305,6.117780967239811,16.06904760292669,1964.5933503836318,749.0869565217391,0,1
5,2,AurA_June7_A_3_frontface_z120c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,193,1171.2124352331607,735.0880829015545,42.57490345276585,6.101286691547339,-66.17485679225551,1171.2124352331607,735.0880829015545,0,2
5,3,AurA_June7_A_3_frontface_z120c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,401,1352.8802992518704,874.7331670822942,98.28400417583275,5.990290493633573,65.84165724691508,1352.8802992518704,874.7331670822942,0,3
5,4,AurA_June7_A_3_frontface_z120c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,217,929.4516129032259,1704.4608294930877,48.940267326672,6.603673239617493,22.05886323321954,929.4516129032259,1704.4608294930877,0,4
5,5,AurA_June7_A_3_frontface_z120c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,362,1868.7016574585634,1730.1767955801106,90.34522820096926,5.630719748876026,29.46043289953421,1868.7016574585634,1730.1767955801106,0,5
5,6,AurA_June7_A_3_frontface_z120c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,399,1438.3809523809523,1927.2005012531329,101.00124635776615,6.134137119569017,-33.282682080699196,1438.3809523809523,1927.2005012531329,0,6
5,7,AurA_June7_A_3_frontface_z120c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,332,1150.2981927710844,1975.078313253012,76.85916863738017,6.124443798803433,-1.3655400475904191,1150.2981927710844,1975.078313253012,0,7
5,8,AurA_June7_A_3_frontface_z120c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,284,1369.9647887323943,2084.478873239437,65.79062667936947,5.593279201053746,0.12153355106742345,1369.9647887323943,2084.478873239437,0,8
5,9,AurA_June7_A_3_frontface_z120c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,274,1529.912408759124,2152.102189781022,68.73849963498621,5.917837367209797,-34.79258757269874,1529.912408759124,2152.102189781022,0,9
6,1,AurA_June7_A_3_frontface_z125c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,264,1087.7310606060605,714.4886363636364,61.430505146698344,6.465321616952341,-64.92438300926796,1087.7310606060605,714.4886363636364,0,1
6,2,AurA_June7_A_3_frontface_z125c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,374,910.7459893048128,1099.8048128342245,85.19341356478971,6.022395767201474,2.2014092877599083,910.7459893048128,1099.8048128342245,0,2
6,3,AurA_June7_A_3_frontface_z125c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,277,960.9675090252707,1138.1624548736463,66.8644554189094,6.689451908919906,66.65659412374039,960.9675090252707,1138.1624548736463,0,3
6,4,AurA_June7_A_3_frontface_z125c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,211,879.7298578199052,1172.9857819905212,52.781503944471105,6.018438254622531,58.96693509264041,879.7298578199052,1172.9857819905212,0,4
6,5,AurA_June7_A_3_frontface_z125c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,342,2095.9766081871344,1207.3040935672514,79.41290479413853,6.612712148460491,-84.61800129885006,2095.9766081871344,1207.3040935672514,0,5
6,6,AurA_June7_A_3_frontface_z125c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,372,1619.8548387096773,1471.1451612903227,86.129531893955,5.949372195398388,-2.892914383154327,1619.8548387096773,1471.1451612903227,0,6
6,7,AurA_June7_A_3_frontface_z125c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,297,2193.023569023569,1495.8383838383838,69.40040845171022,5.955356120709459,16.56837828820429,2193.023569023569,1495.8383838383838,0,7
6,8,AurA_June7_A_3_frontface_z125c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,230,1841.2347826086957,1525.986956521739,54.06672373695033,5.951280512613701,-71.10386030010815,1841.2347826086957,1525.986956521739,0,8
6,9,AurA_June7_A_3_frontface_z125c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,289,1129.681660899654,1772.5363321799307,69.7209291062371,7.123721743356562,66.31624243436003,1129.681660899654,1772.5363321799307,0,9
6,10,AurA_June7_A_3_frontface_z125c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,254,752.9370078740158,1796.748031496063,57.737362017623546,6.790075895164068,11.473801767450317,752.9370078740158,1796.748031496063,0,10
6,11,AurA_June7_A_3_frontface_z125c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,275,1959.0436363636363,1822.96,71.68677932833867,5.402067260512545,-50.19099340709276,1959.0436363636363,1822.96,0,11
6,12,AurA_June7_A_3_frontface_z125c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,255,1724.3686274509803,1867.686274509804,59.315433614732775,6.469307971540572,-67.62629244454288,1724.3686274509803,1867.686274509804,0,12
6,13,AurA_June7_A_3_frontface_z125c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,335,1026.7253731343283,2017.9850746268658,81.00132862533577,7.041762443811715,25.592783134701037,1026.7253731343283,2017.9850746268658,0,13
7,1,AurA_June7_A_3_frontface_z130c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,421,1325.102137767221,749.3634204275535,97.98609748316228,6.42574518872614,-84.64497509940614,1325.102137767221,749.3634204275535,0,1
7,2,AurA_June7_A_3_frontface_z130c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,393,1036.234096692112,861.2468193384224,89.83012214323173,6.617534779774951,-3.7087791813279263,1036.234096692112,861.2468193384224,0,2
7,3,AurA_June7_A_3_frontface_z130c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,322,1301.9068322981366,1075.0745341614906,74.65419978607859,6.767731408342133,-3.7167046363501823,1301.9068322981366,1075.0745341614906,0,3
7,4,AurA_June7_A_3_frontface_z130c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,443,2324.6613995485327,1223.7042889390518,101.8068851773112,6.926769536443127,21.534785845099307,2324.6613995485327,1223.7042889390518,0,4
7,5,AurA_June7_A_3_frontface_z130c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,337,949.2522255192879,1481.299703264095,75.99501909031854,6.526773569056785,9.842662277173702,949.2522255192879,1481.299703264095,0,5
7,6,AurA_June7_A_3_frontface_z130c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,185,1711.8108108108108,1619.6702702702703,52.461315235568634,5.253139361183084,-40.023961442451,1711.8108108108108,1619.6702702702703,0,6
7,7,AurA_June7_A_3_frontface_z130c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,326,1710.8159509202453,1693.7116564417179,74.38800211739711,6.112503561656342,-80.21331885077852,1710.8159509202453,1693.7116564417179,0,7
7,8,AurA_June7_A_3_frontface_z130c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,198,754.1161616161617,1702.2676767676767,48.80007070254572,5.6763626107280745,-47.84616176965081,754.1161616161617,1702.2676767676767,0,8
7,9,AurA_June7_A_3_frontface_z130c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,342,931.1812865497076,1701.8011695906432,77.9163720996604,6.315107703802226,-74.71584835235652,931.1812865497076,1701.8011695906432,0,9
7,10,AurA_June7_A_3_frontface_z130c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,218,1807.4449541284403,1718.467889908257,49.11337453536861,5.9040101297981415,5.549454063274282,1807.4449541284403,1718.467889908257,0,10
7,11,AurA_June7_A_3_frontface_z130c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,361,1066.0775623268698,1815.3628808864266,80.28008226253846,7.503790957468641,-14.053496412559518,1066.0775623268698,1815.3628808864266,0,11
7,12,AurA_June7_A_3_frontface_z130c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,360,900.6805555555555,1914.8222222222223,86.91713400485636,5.821996525448858,54.5918042976561,900.6805555555555,1914.8222222222223,0,12
7,13,AurA_June7_A_3_frontface_z130c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,270,824.2,1966.2185185185185,65.35660833820602,6.7020256972633465,64.18398704819626,824.2,1966.2185185185185,0,13
7,14,AurA_June7_A_3_frontface_z130c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,343,2147.997084548105,2183.941690962099,80.80867121240755,5.8755593424452,80.1796816059404,2147.997084548105,2183.941690962099,0,14
7,15,AurA_June7_A_3_frontface_z130c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,556,1467.0773381294964,2238.845323741007,127.01599254584399,6.974682290391825,11.872351432575158,1467.0773381294964,2238.845323741007,0,15
7,16,AurA_June7_A_3_frontface_z130c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,423,1916.4255319148936,2263.5342789598108,110.46871629346087,6.845620526693544,41.42934193028725,1916.4255319148936,2263.5342789598108,0,16
8,1,AurA_June7_A_3_frontface_z135c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,304,1174.6019736842106,754.9440789473684,70.06649675947158,6.138415547058309,1.8733515512522718,1174.6019736842106,754.9440789473684,0,1
8,2,AurA_June7_A_3_frontface_z135c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,387,1085.3204134366924,773.1343669250646,88.85208524790308,6.012539649963436,1.957920904130757,1085.3204134366924,773.1343669250646,0,2
8,3,AurA_June7_A_3_frontface_z135c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,188,1036.0,900.5,43.50495202920961,5.565853340167644,0.0,1036.0,900.5,0,3
8,4,AurA_June7_A_3_frontface_z135c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,435,1515.5747126436781,990.8068965517241,98.80802124224822,6.202282950855558,6.571254353804617,1515.5747126436781,990.8068965517241,0,4
8,5,AurA_June7_A_3_frontface_z135c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,208,1819.9182692307693,1157.3365384615386,57.158203139881635,5.161026018115984,-43.076138137251235,1819.9182692307693,1157.3365384615386,0,5
8,6,AurA_June7_A_3_frontface_z135c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,273,1792.5384615384614,1373.0586080586081,63.40632861036974,5.927390371597289,-7.26823528288943,1792.5384615384614,1373.0586080586081,0,6
8,7,AurA_June7_A_3_frontface_z135c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,323,1641.9504643962848,1414.7213622291022,81.33306567837629,6.1857857963561536,33.04589770440841,1641.9504643962848,1414.7213622291022,0,7
8,8,AurA_June7_A_3_frontface_z135c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,260,1548.0615384615385,1419.3423076923077,59.19131177250198,5.952969126385415,-4.164051813040691,1548.0615384615385,1419.3423076923077,0,8
8,9,AurA_June7_A_3_frontface_z135c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,279,1825.551971326165,1413.0967741935483,69.71300712161987,5.771359958418741,58.527156037051704,1825.551971326165,1413.0967741935483,0,9
8,10,AurA_June7_A_3_frontface_z135c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,382,1515.0,1729.8979057591623,88.24787040715016,5.6197110096926455,8.79398540727515e-18,1515.0,1729.8979057591623,0,10
8,11,AurA_June7_A_3_frontface_z135c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,187,732.0588235294117,1792.6844919786097,43.109568825374986,6.165488145148188,77.17639370880696,732.0588235294117,1792.6844919786097,0,11
8,12,AurA_June7_A_3_frontface_z135c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,245,1033.1673469387756,1995.869387755102,56.22468188575009,5.948660599062715,-1.056807614214971,1033.1673469387756,1995.869387755102,0,12
8,13,AurA_June7_A_3_frontface_z135c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,171,818.812865497076,2073.2690058479534,39.55021569667558,6.209148969217133,-52.03208154639193,818.812865497076,2073.2690058479534,0,13
8,14,AurA_June7_A_3_frontface_z135c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,283,1425.1766784452298,2134.0742049469964,78.18376815523125,6.734534893740077,45.67323222617393,1425.1766784452298,2134.0742049469964,0,14
8,15,AurA_June7_A_3_frontface_z135c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,270,1173.937037037037,2120.177777777778,62.42847451745734,5.924039064129313,-73.58423544339891,1173.937037037037,2120.177777777778,0,15
8,16,AurA_June7_A_3_frontface_z135c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,332,1801.4759036144578,2123.8192771084337,75.31500796114153,6.1338191626633645,79.08190364091307,1801.4759036144578,2123.8192771084337,0,16
8,17,AurA_June7_A_3_frontface_z135c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,265,2096.9245283018868,2168.6415094339623,70.65217943265056,5.4386360219883345,-55.58773832295366,2096.9245283018868,2168.6415094339623,0,17
8,18,AurA_June7_A_3_frontface_z135c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,270,1652.9074074074074,2264.337037037037,62.18630975763435,5.72493386456245,0.5334754820409083,1652.9074074074074,2264.337037037037,0,18
9,1,AurA_June7_A_3_frontface_z140c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,250,1131.62,733.628,62.04211528964601,5.606726887077002,53.68381172746594,1131.62,733.628,0,1
9,2,AurA_June7_A_3_frontface_z140c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,237,1544.7383966244727,881.4472573839662,54.804280725425095,5.838278995547791,-73.443414065723,1544.7383966244727,881.4472573839662,0,2
9,3,AurA_June7_A_3_frontface_z140c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,215,1122.1953488372094,954.7441860465116,52.10311292072584,5.533709994794593,45.32158289170128,1122.1953488372094,954.7441860465116,0,3
9,4,AurA_June7_A_3_frontface_z140c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,190,1716.3684210526317,1019.4052631578948,48.44529268299217,5.287657631732267,33.863343807886636,1716.3684210526317,1019.4052631578948,0,4
9,5,AurA_June7_A_3_frontface_z140c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,177,1425.3276836158193,1112.7457627118645,39.87544567668566,6.166156049815378,-7.549690668492561,1425.3276836158193,1112.7457627118645,0,5
9,6,AurA_June7_A_3_frontface_z140c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,276,1331.9601449275362,1165.4565217391305,63.84487934915258,6.067882544801928,-6.703400642809445,1331.9601449275362,1165.4565217391305,0,6
9,7,AurA_June7_A_3_frontface_z140c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,225,1686.2622222222221,1253.4488888888889,57.7264354845144,5.556279004482554,-49.191070128110184,1686.2622222222221,1253.4488888888889,0,7
9,8,AurA_June7_A_3_frontface_z140c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,353,2162.116147308782,1356.2266288951841,81.64537929989307,6.826674920990924,10.171133496582076,2162.116147308782,1356.2266288951841,0,8
9,9,AurA_June7_A_3_frontface_z140c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_3,296,880.7837837837837,1528.945945945946,67.61211831210508,5.92030066014512,-82.29971700543089,880.7837837837837,1528.945945945946,0,9
