ImageNumber,ObjectNumber,FileName_Spindle,PathName_Spindle,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_MajorAxisLength,AreaShape_MinorAxisLength,AreaShape_Orientation,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
4,11,AurA_June7_A_2_frontface_z355c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,355,2398.3802816901407,1671.825352112676,86.33253869585089,5.738251063979993,-61.68489596133602,2398.3802816901407,1671.825352112676,0,11
4,12,AurA_June7_A_2_frontface_z355c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,216,2843.4583333333335,1665.1157407407406,50.88490601027189,5.815286852449813,68.59856195041473,2843.4583333333335,1665.1157407407406,0,12
4,13,AurA_June7_A_2_frontface_z355c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,305,1545.7770491803278,1678.0950819672132,73.03984652358862,5.94660986700175,-64.73802213209409,1545.7770491803278,1678.0950819672132,0,13
4,14,AurA_June7_A_2_frontface_z355c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,269,1721.4200743494423,1792.0371747211896,61.00377687213326,6.237434772603262,-10.869068909403797,1721.4200743494423,1792.0371747211896,0,14
4,15,AurA_June7_A_2_frontface_z355c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,197,1634.0761421319796,1794.0558375634519,44.043840907098506,6.003169159966903,4.4027373505559835,1634.0761421319796,1794.0558375634519,0,15
4,16,AurA_June7_A_2_frontface_z355c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,401,1837.9750623441396,1887.7206982543642,98.16520785862639,5.938983103554324,64.18438409390932,1837.9750623441396,1887.7206982543642,0,16
4,17,AurA_June7_A_2_frontface_z355c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,401,1484.1795511221944,2072.4538653366585,104.35132145802943,5.635430078945528,-33.00214956084499,1484.1795511221944,2072.4538653366585,0,17
4,18,AurA_June7_A_2_frontface_z355c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,329,2214.547112462006,2121.0547112462004,75.89461635151017,6.042134474722742,86.58199607514717,2214.547112462006,2121.0547112462004,0,18
4,19,AurA_June7_A_2_frontface_z355c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,264,2911.242424242424,2159.276515151515,62.78854973006784,6.245806440583609,-67.38560052323257,2911.242424242424,2159.276515151515,0,19
4,20,AurA_June7_A_2_frontface_z355c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,175,1690.6342857142856,2323.6057142857144,45.987975138599055,5.261065675255376,-37.29630059462627,1690.6342857142856,2323.6057142857144,0,20
5,1,AurA_June7_A_2_frontface_z360c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,247,1864.991902834008,1056.502024291498,57.561302405774825,5.862718151302744,3.488118928476607,1864.991902834008,1056.502024291498,0,1
5,2,AurA_June7_A_2_frontface_z360c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,397,2110.0,1084.60201511335,91.71088475961734,5.621118868159151,2.545531490086517e-16,2110.0,1084.60201511335,0,2
5,3,AurA_June7_A_2_frontface_z360c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,295,1693.8949152542373,1063.579661016949,67.18999145976304,6.393300115079347,-72.70465937204125,1693.8949152542373,1063.579661016949,0,3
5,4,AurA_June7_A_2_frontface_z360c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,384,2247.7213541666665,1206.3567708333333,94.42333235222318,7.126624585855199,28.859807332530412,2247.7213541666665,1206.3567708333333,0,4
5,5,AurA_June7_A_2_frontface_z360c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,450,2256.0133333333333,1377.62,112.68344875450495,6.1074107181151245,-35.86890611670125,2256.0133333333333,1377.62,0,5
5,6,AurA_June7_A_2_frontface_z360c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,356,2844.379213483146,1381.9466292134832,80.05429035167896,6.501349565217045,8.686949507663229,2844.379213483146,1381.9466292134832,0,6
5,7,AurA_June7_A_2_frontface_z360c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,270,1426.1444444444444,1424.914814814815,61.98211562524647,6.587643040975414,12.420045009180289,1426.1444444444444,1424.914814814815,0,7
5,8,AurA_June7_A_2_frontface_z360c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,310,2890.1096774193547,1469.2290322580645,81.60502906973443,5.84314219000956,-48.513918019423436,2890.1096774193547,1469.2290322580645,0,8
5,9,AurA_June7_A_2_frontface_z360c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,319,1825.0470219435736,1521.2727272727273,75.18169641445479,5.988854225485685,27.38760351658747,1825.0470219435736,1521.2727272727273,0,9
5,10,AurA_June7_A_2_frontface_z360c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,383,1367.0,1589.0,88.49327687581312,5.612369777284038,0.0,1367.0,1589.0,0,10
5,11,AurA_June7_A_2_frontface_z360c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,205,2023.009756097561,1618.190243902439,52.994321056332545,5.218808594211122,33.51709187803758,2023.009756097561,1618.190243902439,0,11
5,12,AurA_June7_A_2_frontface_z360c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,154,2220.0844155844156,1695.8636363636363,36.7239883054227,5.901970037525422,-24.5718439477691,2220.0844155844156,1695.8636363636363,0,12
5,13,AurA_June7_A_2_frontface_z360c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,193,1555.2901554404145,1827.8652849740934,43.74527769813507,6.608857435145603,-27.739857634674085,1555.2901554404145,1827.8652849740934,0,13
5,14,AurA_June7_A_2_frontface_z360c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,340,1441.6470588235295,1990.8264705882352,82.73445376478463,5.9106075279941095,30.676124910546882,1441.6470588235295,1990.8264705882352,0,14
5,15,AurA_June7_A_2_frontface_z360c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,266,2186.4285714285716,1991.154135338346,60.21012481907363,6.385558235548787,2.887778002009108,2186.4285714285716,1991.154135338346,0,15
5,16,AurA_June7_A_2_frontface_z360c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,195,1271.025641025641,2292.7589743589742,44.61249840996258,5.995327082888498,85.48491132644381,1271.025641025641,2292.7589743589742,0,16
5,17,AurA_June7_A_2_frontface_z360c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,195,2496.3641025641027,2332.102564102564,51.540077685341764,5.78926302878172,-36.695846613461796,2496.3641025641027,2332.102564102564,0,17
5,18,AurA_June7_A_2_frontface_z360c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,277,1367.346570397112,2340.7039711191337,63.708913385415265,6.013394910394004,-88.46936792543332,1367.346570397112,2340.7039711191337,0,18
5,19,AurA_June7_A_2_frontface_z360c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,284,1442.0669014084508,2466.81338028169,67.8085334230706,6.579471444320388,55.5091031897564,1442.0669014084508,2466.81338028169,0,19
5,20,AurA_June7_A_2_frontface_z360c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,181,2768.049723756906,2500.204419889503,48.12916778596088,5.364289480016006,56.74506599462734,2768.049723756906,2500.204419889503,0,20
5,21,AurA_June7_A_2_frontface_z360c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,287,2791.289198606272,2643.0,69.0177996293706,6.249148011818052,-26.138142261226232,2791.289198606272,2643.0,0,21
5,22,AurA_June7_A_2_frontface_z360c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,330,1989.081818181818,2733.3030303030305,74.580266602186,6.227132987632936,8.79455951862308,1989.081818181818,2733.3030303030305,0,22
5,23,AurA_June7_A_2_frontface_z360c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,154,2364.935064935065,3009.525974025974,34.439784071279405,6.009053836206588,10.81635951543511,2364.935064935065,3009.525974025974,0,23
6,1,AurA_June7_A_2_frontface_z365c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,280,2157.214285714286,1130.625,64.09515206391642,6.579052430481358,62.92387457097824,2157.214285714286,1130.625,0,1
6,2,AurA_June7_A_2_frontface_z365c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,192,1969.3697916666667,1173.2447916666667,47.716075205717324,5.688831066816141,-49.25668997346278,1969.3697916666667,1173.2447916666667,0,2
6,3,AurA_June7_A_2_frontface_z365c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,228,1620.8070175438597,1193.5,52.73821357310447,5.698325927485424,-1.1865937151330292,1620.8070175438597,1193.5,0,3
6,4,AurA_June7_A_2_frontface_z365c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,368,2041.328804347826,1221.304347826087,85.53877009136752,6.003116495994856,-15.407420951113734,2041.328804347826,1221.304347826087,0,4
6,5,AurA_June7_A_2_frontface_z365c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,444,2170.3536036036035,1402.605855855856,102.59639035204238,5.98036747734643,-68.96246632551659,2170.3536036036035,1402.605855855856,0,5
6,6,AurA_June7_A_2_frontface_z365c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,250,1838.016,1401.616,61.52549885148459,6.37193840804886,58.83663930369344,1838.016,1401.616,0,6
6,7,AurA_June7_A_2_frontface_z365c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,341,2689.909090909091,1460.208211143695,81.04346208692334,6.955199007523206,25.5636931377663,2689.909090909091,1460.208211143695,0,7
6,8,AurA_June7_A_2_frontface_z365c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,415,1625.089156626506,1443.809638554217,95.4646485331427,6.241035555427693,74.46207126024383,1625.089156626506,1443.809638554217,0,8
6,9,AurA_June7_A_2_frontface_z365c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,387,1777.4263565891472,1487.8294573643411,89.57669577308576,5.967256231953203,18.041639826819605,1777.4263565891472,1487.8294573643411,0,9
6,10,AurA_June7_A_2_frontface_z365c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,379,1416.0686015831134,1510.4986807387863,87.32678533165897,6.355724323695573,-17.128340412176108,1416.0686015831134,1510.4986807387863,0,10
6,11,AurA_June7_A_2_frontface_z365c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,433,2196.339491916859,1537.2101616628177,98.02759600482428,6.359000485475341,-68.19638122450844,2196.339491916859,1537.2101616628177,0,11
6,12,AurA_June7_A_2_frontface_z365c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,270,2001.3592592592593,1612.2074074074073,72.47825645185628,5.670007136748555,44.424999576399216,2001.3592592592593,1612.2074074074073,0,12
6,13,AurA_June7_A_2_frontface_z365c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,266,3109.2969924812032,1656.3308270676691,61.927572900322986,6.9936429501786535,20.02735338415247,3109.2969924812032,1656.3308270676691,0,13
6,14,AurA_June7_A_2_frontface_z365c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,311,3039.2604501607716,1765.7009646302251,71.44094310320044,6.666394739228652,-3.239734673733754,3039.2604501607716,1765.7009646302251,0,14
6,15,AurA_June7_A_2_frontface_z365c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,378,1485.415343915344,1789.526455026455,87.388504241772,5.91935857704524,6.3458165993715205,1485.415343915344,1789.526455026455,0,15
6,16,AurA_June7_A_2_frontface_z365c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,230,2277.365217391304,1789.095652173913,55.88990102240628,5.768294116440158,-25.389249456808983,2277.365217391304,1789.095652173913,0,16
6,17,AurA_June7_A_2_frontface_z365c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,348,2486.3706896551726,1812.9137931034484,78.33938988387197,6.308322060925722,24.29538645738639,2486.3706896551726,1812.9137931034484,0,17
6,18,AurA_June7_A_2_frontface_z365c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,378,1317.547619047619,1849.6613756613756,88.42471761685914,5.920322792558888,-63.741617339465385,1317.547619047619,1849.6613756613756,0,18
6,19,AurA_June7_A_2_frontface_z365c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,365,1889.490410958904,1931.035616438356,83.95481445429482,6.009601273309516,5.544506295563409,1889.490410958904,1931.035616438356,0,19
6,20,AurA_June7_A_2_frontface_z365c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,164,1664.0670731707316,2018.9451219512196,42.33919622874913,5.780885537646515,54.549101541014664,1664.0670731707316,2018.9451219512196,0,20
6,21,AurA_June7_A_2_frontface_z365c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,268,2243.8694029850744,2073.865671641791,65.8569810436037,6.354998430464416,-55.80132593345384,2243.8694029850744,2073.865671641791,0,21
6,22,AurA_June7_A_2_frontface_z365c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,276,2403.764492753623,2255.786231884058,61.87465047818981,6.319655542928152,-7.731427614023442,2403.764492753623,2255.786231884058,0,22
6,23,AurA_June7_A_2_frontface_z365c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,344,2003.2732558139535,2233.406976744186,79.55450818039355,6.749891007146765,85.30399310880874,2003.2732558139535,2233.406976744186,0,23
6,24,AurA_June7_A_2_frontface_z365c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,315,2639.3460317460317,2695.5968253968254,78.57046904278519,5.455129834557326,-30.138512479629487,2639.3460317460317,2695.5968253968254,0,24
6,25,AurA_June7_A_2_frontface_z365c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,246,2155.3333333333335,2810.2154471544713,57.38748314299825,5.9121120659097315,-21.379013063033106,2155.3333333333335,2810.2154471544713,0,25
7,1,AurA_June7_A_2_frontface_z370c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,265,1914.4943396226415,955.4075471698113,60.15987811986945,6.0739855931264,-5.6898266961014645,1914.4943396226415,955.4075471698113,0,1
7,2,AurA_June7_A_2_frontface_z370c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,339,1643.5634218289085,990.7374631268436,80.82720606995892,7.564219776194334,65.41606824592012,1643.5634218289085,990.7374631268436,0,2
7,3,AurA_June7_A_2_frontface_z370c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,442,1934.7579185520362,1178.0746606334842,102.41677524136769,6.134534259162509,14.552846743752756,1934.7579185520362,1178.0746606334842,0,3
7,4,AurA_June7_A_2_frontface_z370c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,182,1414.8956043956043,1182.9065934065934,42.17273706874679,5.715134285761831,-0.9516008487893819,1414.8956043956043,1182.9065934065934,0,4
7,5,AurA_June7_A_2_frontface_z370c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,313,1814.591054313099,1303.14696485623,71.82198263073057,6.02338174129728,23.237583588886007,1814.591054313099,1303.14696485623,0,5
7,6,AurA_June7_A_2_frontface_z370c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,208,1410.0,1369.5,48.11524626432793,5.5746679790749045,0.0,1410.0,1369.5,0,6
7,7,AurA_June7_A_2_frontface_z370c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,263,1959.1596958174905,1425.3231939163497,60.56023891212311,5.978877086235709,-10.92862087889154,1959.1596958174905,1425.3231939163497,0,7
7,8,AurA_June7_A_2_frontface_z370c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,422,2279.149289099526,1453.7322274881517,96.16296318005823,6.316728736004277,-14.273143939324004,2279.149289099526,1453.7322274881517,0,8
7,9,AurA_June7_A_2_frontface_z370c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,208,1901.2211538461538,1454.389423076923,53.79559793677877,6.407453640181244,50.141350133382204,1901.2211538461538,1454.389423076923,0,9
7,10,AurA_June7_A_2_frontface_z370c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,377,2881.3793103448274,1486.9363395225464,97.49966458721082,7.057945113233848,-38.53600733025727,2881.3793103448274,1486.9363395225464,0,10
7,11,AurA_June7_A_2_frontface_z370c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,191,1927.874345549738,1558.9424083769634,51.16365880922281,5.644390191396296,44.56993929673265,1927.874345549738,1558.9424083769634,0,11
7,12,AurA_June7_A_2_frontface_z370c2.jpeg,Z:\Users\Andreas\AurA_MdP_Vectors\AurA_June7_A_2,238,1289.59243697479,1709.0210084033613,55.27668074941144,5.921780074112492,-25.247517450051955,1289.59243697479,1709.0210084033613,0,12
